"","Ensembl.ID","HGNC.ID","HGNC.symbol","RelEffect","AbsEffect","p"
"583","ENSG00000091409","HGNC:6142","ITGA6",-0.644644963769534,-16.4311376305111,0.00531914893617021
"584","ENSG00000136754","HGNC:11320","ABI1",-0.651795192009417,-103.01886803451,0.0382513661202186
"585","ENSG00000198517","HGNC:6782","MAFK",-0.661127337863045,-3.137488406643,0.0106382978723404
"586","ENSG00000196072","HGNC:20984","BLOC1S2",-0.661133999320393,-114.348650512803,0.00523560209424084
"587","ENSG00000128272","HGNC:786","ATF4",-0.661232444027375,-456.911472455289,0.005
"588","ENSG00000108561","HGNC:1243","C1QBP",-0.663518693283105,-68.8931831689761,0.005
"589","ENSG00000092531","HGNC:11131","SNAP23",-0.665144503985809,-224.522147037692,0.00546448087431694
"590","ENSG00000197971","HGNC:6925","MBP",-0.668306983027304,-9.1322599144735,0.0209424083769634
"591","ENSG00000197746","HGNC:9498","PSAP",-0.672229340407819,-129.85343471278,0.00523560209424084
"592","ENSG00000109472","HGNC:2303","CPE",-0.673226250214284,-84.6977122252724,0.005
"593","ENSG00000131467","HGNC:9570","PSME3",-0.675987792660872,-33.815853199732,0.00531914893617021
"594","ENSG00000114125","HGNC:10070","RNF7",-0.677057485856845,-256.681543576933,0.005
"595","ENSG00000160310","HGNC:5186","PRMT2",-0.68029118674775,-80.9287838592144,0.005
"596","ENSG00000106305","HGNC:20609","AIMP2",-0.682642835580143,-91.0397380356156,0.005
"597","ENSG00000114302","HGNC:9391","PRKAR2A",-0.68416821022419,-18.6754790347427,0.0327868852459016
"598","ENSG00000186868","HGNC:6893","MAPT",-0.685024564148659,-10.8688697745829,0.005
"599","ENSG00000185551","HGNC:7976","NR2F2",-0.68692956538751,-24.3327667945703,0.00531914893617021
"600","ENSG00000115461","HGNC:5474","IGFBP5",-0.692820672023198,-33.1201799205014,0.01
"601","ENSG00000241127","HGNC:24857","YAE1",-0.699379607918279,-77.80716570483,0.00523560209424084
"602","ENSG00000104408","HGNC:3277","EIF3E",-0.701402239030133,-1157.77839732136,0.005
"603","ENSG00000125447","HGNC:17079","GGA3",-0.705992853073882,-10.4458715681583,0.00598802395209581
"604","ENSG00000184216","HGNC:6112","IRAK1",-0.712779379405481,-33.2689056134515,0.015
